t,contact_index,id1,id2,d_tip,gap_surf,theta
10.170000,2,1,0,0.3627029474,0.4999783885,2.73511863
10.175000,0,1,0,0.3595599815,0.7827562501,3.846666677
10.175000,1,1,0,0.3595599815,0.6782975242,3.120688012
10.175000,2,1,0,0.3595599815,0.4999784984,2.735725572
10.180000,0,1,0,0.3539714203,0.7315290436,3.846617248
10.180000,1,1,0,0.3539714203,0.6221267186,3.121336762
10.180000,2,1,0,0.3539714203,0.499978659,2.736171297
10.185000,0,1,0,0.2262977326,0.680906553,3.871320029
10.185000,1,1,0,0.2262977326,0.5664774257,3.137443316
10.185000,2,1,0,0.2262977326,0.4999789884,2.739754184
10.190000,0,1,0,0.05258509051,0.6315337227,3.903576764
10.190000,1,1,0,0.05258509051,0.5121532371,3.151861765
10.190000,2,1,0,0.05258509051,0.4999917519,2.736540656
10.195000,0,1,0,8.429998984e-06,0.6270812096,3.909188054
10.195000,1,1,0,8.429998984e-06,0.4999717066,3.147869005
10.195000,2,1,0,8.429998984e-06,0.5000032715,2.729471344
10.200000,0,1,0,6.804396907e-06,0.6270800749,3.906607028
10.200000,1,1,0,6.804396907e-06,0.4999731139,3.145635057
10.200000,2,1,0,6.804396907e-06,0.5000063743,2.729197362
10.205000,0,1,0,6.157235853e-06,0.6270771693,3.904049748
10.205000,1,1,0,6.157235853e-06,0.4999717265,3.143374917
10.205000,2,1,0,6.157235853e-06,0.5000068299,2.728882554
10.210000,0,1,0,3.87576794e-06,0.6270783707,3.901512219
10.210000,1,1,0,3.87576794e-06,0.4999755285,3.141096093
10.210000,2,1,0,3.87576794e-06,0.5000104492,2.72853461
10.215000,0,1,0,5.364672615e-06,0.6270762784,3.89899413
10.215000,1,1,0,5.364672615e-06,0.4999739511,3.138808213
10.215000,2,1,0,5.364672615e-06,0.5000093984,2.728160983
10.220000,0,1,0,5.158172399e-06,0.6270751958,3.896497282
10.220000,1,1,0,5.158172399e-06,0.4999739941,3.136521138
10.220000,2,1,0,5.158172399e-06,0.5000097601,2.72776855
10.225000,0,1,0,3.622830989e-06,0.6270751911,3.89402112
10.225000,1,1,0,3.622830989e-06,0.4999752344,3.134240869
10.225000,2,1,0,3.622830989e-06,0.500010704,2.727362046
10.230000,0,1,0,3.678339705e-06,0.6270741356,3.891565944
10.230000,1,1,0,3.678339705e-06,0.4999747526,3.13197281
10.230000,2,1,0,3.678339705e-06,0.5000101958,2.726945527
10.235000,0,1,0,9.07488034e-06,0.627072661,3.88913293
10.235000,1,1,0,9.07488034e-06,0.4999738922,3.129722121
10.235000,2,1,0,9.07488034e-06,0.5000096413,2.726522677
10.240000,0,1,0,1.370516312e-05,0.6270718141,3.886722853
10.240000,1,1,0,1.370516312e-05,0.4999740125,3.127492812
10.240000,2,1,0,1.370516312e-05,0.5000098982,2.726096456
10.245000,0,1,0,1.217884223e-05,0.6270742663,3.884334367
10.245000,1,1,0,1.217884223e-05,0.4999780649,3.125286141
10.245000,2,1,0,1.217884223e-05,0.5000123291,2.725668421
10.250000,0,1,0,1.117923949e-05,0.6270759683,3.88196663
10.250000,1,1,0,1.117923949e-05,0.4999800281,3.123103217
10.250000,2,1,0,1.117923949e-05,0.5000123354,2.725239853
10.255000,0,1,0,1.053107597e-05,0.6270772073,3.879620327
10.255000,1,1,0,1.053107597e-05,0.4999811478,3.120946185
10.255000,2,1,0,1.053107597e-05,0.5000115985,2.724812417
10.260000,0,1,0,9.931459833e-06,0.6270783744,3.87729555
10.260000,1,1,0,9.931459833e-06,0.4999821752,3.118816263
10.260000,2,1,0,9.931459833e-06,0.5000108685,2.724387255
10.265000,0,1,0,9.365212064e-06,0.6270794885,3.874992133
10.265000,1,1,0,9.365212064e-06,0.4999831491,3.116714153
10.265000,2,1,0,9.365212064e-06,0.5000101802,2.723965208
10.270000,0,1,0,8.829925753e-06,0.6270805508,3.872709869
10.270000,1,1,0,8.829925753e-06,0.4999840735,3.11464029
10.270000,2,1,0,8.829925753e-06,0.5000095335,2.723546935
10.275000,0,1,0,8.323947813e-06,0.627081562,3.87044853
10.275000,1,1,0,8.323947813e-06,0.4999849505,3.112594908
10.275000,2,1,0,8.323947813e-06,0.5000089262,2.723132948
10.280000,0,1,0,7.845759354e-06,0.6270825232,3.868207871
10.280000,1,1,0,7.845759354e-06,0.4999857819,3.11057808
10.280000,2,1,0,7.845759354e-06,0.5000083562,2.722723645
10.285000,0,1,0,7.393929393e-06,0.6270834358,3.865987639
10.285000,1,1,0,7.393929393e-06,0.4999865699,3.108589752
10.285000,2,1,0,7.393929393e-06,0.5000078214,2.722319328
10.290000,0,1,0,6.967103523e-06,0.6270843013,3.86378757
10.290000,1,1,0,6.967103523e-06,0.4999873163,3.106629766
10.290000,2,1,0,6.967103523e-06,0.5000073199,2.721920223
10.295000,0,1,0,6.563995238e-06,0.6270851213,3.861607395
10.295000,1,1,0,6.563995238e-06,0.4999880231,3.104697891
10.295000,2,1,0,6.563995238e-06,0.5000068497,2.721526495
10.300000,0,1,0,6.183381521e-06,0.6270858976,3.859446844
10.300000,1,1,0,6.183381521e-06,0.499988692,3.102793829
10.300000,2,1,0,6.183381521e-06,0.5000064091,2.721138258
10.305000,0,1,0,5.824096105e-06,0.627086632,3.857305644
10.305000,1,1,0,5.824096105e-06,0.499989325,3.10091724
10.305000,2,1,0,5.824096105e-06,0.5000059962,2.720755588
10.310000,0,1,0,5.485027903e-06,0.6270873263,3.855183523
10.310000,1,1,0,5.485027903e-06,0.4999899238,3.099067744
10.310000,2,1,0,5.485027903e-06,0.5000056095,2.720378526
10.315000,0,1,0,5.165117259e-06,0.6270879823,3.85308021
10.315000,1,1,0,5.165117259e-06,0.4999904899,3.097244937
10.315000,2,1,0,5.165117259e-06,0.5000052473,2.720007088
10.320000,0,1,0,4.863353001e-06,0.6270886018,3.850995436
10.320000,1,1,0,4.863353001e-06,0.4999910252,3.095448395
10.320000,2,1,0,4.863353001e-06,0.5000049083,2.719641268
10.325000,0,1,0,4.57877195e-06,0.6270891865,3.848928935
10.325000,1,1,0,4.57877195e-06,0.4999915311,3.093677681
10.325000,2,1,0,4.57877195e-06,0.5000045909,2.719281045
10.330000,0,1,0,4.310454672e-06,0.6270897381,3.846880445
10.330000,1,1,0,4.310454672e-06,0.4999920091,3.091932349
10.330000,2,1,0,4.310454672e-06,0.5000042938,2.718926381
10.335000,0,1,0,4.057525865e-06,0.6270902583,3.844849707
10.335000,1,1,0,4.057525865e-06,0.4999924606,3.090211947
10.335000,2,1,0,4.057525865e-06,0.5000040158,2.71857723
10.340000,0,1,0,3.819151713e-06,0.6270907488,3.842836466
10.340000,1,1,0,3.819151713e-06,0.4999928871,3.088516024
10.340000,2,1,0,3.819151713e-06,0.5000037557,2.718233537
10.345000,0,1,0,3.594538071e-06,0.6270912109,3.84084047
10.345000,1,1,0,3.594538071e-06,0.4999932898,3.086844128
10.345000,2,1,0,3.594538071e-06,0.5000035123,2.717895239
10.350000,0,1,0,3.382930387e-06,0.6270916463,3.838861475
10.350000,1,1,0,3.382930387e-06,0.4999936701,3.085195809
10.350000,2,1,0,3.382930387e-06,0.5000032847,2.717562267
10.355000,0,1,0,3.183609914e-06,0.6270920563,3.836899238
10.355000,1,1,0,3.183609914e-06,0.499994029,3.083570623
10.355000,2,1,0,3.183609914e-06,0.5000030718,2.717234552
10.360000,0,1,0,2.995894666e-06,0.6270924424,3.834953522
10.360000,1,1,0,2.995894666e-06,0.4999943678,3.081968129
10.360000,2,1,0,2.995894666e-06,0.5000028727,2.716912016
10.365000,0,1,0,2.819136703e-06,0.6270928058,3.833024094
10.365000,1,1,0,2.819136703e-06,0.4999946875,3.080387894
10.365000,2,1,0,2.819136703e-06,0.5000026865,2.716594585
10.370000,0,1,0,2.345855014e-06,0.6270931478,3.831110712
10.370000,1,1,0,2.345855014e-06,0.4999949892,3.078829483
10.370000,2,1,0,2.345855014e-06,0.5000025124,2.716282175
10.375000,0,1,0,1.403751055e-06,0.6270934695,3.829213096
10.375000,1,1,0,1.403751055e-06,0.4999952738,3.077292421
10.375000,2,1,0,1.403751055e-06,0.5000023496,2.715974678
10.380000,0,1,0,1.751902946e-06,0.6270935978,3.827331061
10.380000,1,1,0,1.751902946e-06,0.4999953401,3.075776314
10.380000,2,1,0,1.751902946e-06,0.5000020964,2.715672019
10.385000,0,1,0,2.353488067e-06,0.6270934238,3.825464634
10.385000,1,1,0,2.353488067e-06,0.4999951233,3.07428099
10.385000,2,1,0,2.353488067e-06,0.5000017825,2.715374237
10.390000,0,1,0,8.438444908e-07,0.627093873,3.823613341
10.390000,1,1,0,8.438444908e-07,0.4999957488,3.07280584
10.390000,2,1,0,8.438444908e-07,0.500002023,2.715081155
10.395000,0,1,0,6.323434692e-07,0.6270940411,3.821776728
10.395000,1,1,0,6.323434692e-07,0.4999958852,3.071350204
10.395000,2,1,0,6.323434692e-07,0.5000018521,2.714792537
10.400000,0,1,0,1.724503703e-06,0.6270932715,3.819955221
10.400000,1,1,0,1.724503703e-06,0.4999949765,3.069914286
10.400000,2,1,0,1.724503703e-06,0.5000012138,2.7145086
10.405000,0,1,0,8.050075782e-07,0.6270936777,3.818148393
10.405000,1,1,0,8.050075782e-07,0.4999957466,3.068497543
10.405000,2,1,0,8.050075782e-07,0.5000017411,2.714229204
10.410000,0,1,0,7.415463566e-07,0.6270936037,3.81635573
10.410000,1,1,0,7.415463566e-07,0.4999956854,3.067099293
10.410000,2,1,0,7.415463566e-07,0.5000015679,2.713954084
10.415000,0,1,0,6.32731112e-07,0.6270934624,3.814577313
10.415000,1,1,0,6.32731112e-07,0.4999956095,3.065719434
10.415000,2,1,0,6.32731112e-07,0.5000014578,2.7136833
10.420000,0,1,0,7.281719612e-07,0.6270933768,3.812812911
10.420000,1,1,0,7.281719612e-07,0.4999956414,3.064357578
10.420000,2,1,0,7.281719612e-07,0.5000014477,2.713416753
10.425000,0,1,0,1.267214835e-06,0.6270931439,3.811062319
10.425000,1,1,0,1.267214835e-06,0.499995502,3.063013381
10.425000,2,1,0,1.267214835e-06,0.5000013531,2.713154371
10.430000,0,1,0,1.963181454e-06,0.6270931321,3.809325172
10.430000,1,1,0,1.963181454e-06,0.4999956626,3.061686324
10.430000,2,1,0,1.963181454e-06,0.5000014514,2.712895974
10.435000,0,1,0,1.155406744e-06,0.6270921026,3.807601662
10.435000,1,1,0,1.155406744e-06,0.4999946103,3.060376398
10.435000,2,1,0,1.155406744e-06,0.5000009189,2.712641646
10.440000,0,1,0,9.247149651e-07,0.6270917627,3.805891729
10.440000,1,1,0,9.247149651e-07,0.4999946649,3.059083432
10.440000,2,1,0,9.247149651e-07,0.5000012424,2.712391416
10.445000,0,1,0,1.042300552e-06,0.6270916264,3.804194771
10.445000,1,1,0,1.042300552e-06,0.4999948314,3.057806731
10.445000,2,1,0,1.042300552e-06,0.5000014803,2.712145007
10.450000,0,1,0,9.155672787e-07,0.6270914332,3.802510614
10.450000,1,1,0,9.155672787e-07,0.4999948273,3.056545953
10.450000,2,1,0,9.155672787e-07,0.5000015207,2.711902316
10.455000,0,1,0,1.787314285e-06,0.6270907036,3.800839495
10.455000,1,1,0,1.787314285e-06,0.4999942024,3.055301175
10.455000,2,1,0,1.787314285e-06,0.5000012575,2.711663476
10.460000,0,1,0,9.511428676e-07,0.6270909873,3.799181024
10.460000,1,1,0,9.511428676e-07,0.4999948953,3.054071935
10.460000,2,1,0,9.511428676e-07,0.5000017771,2.711428347
10.465000,0,1,0,1.367138336e-06,0.6270909384,3.797534731
10.465000,1,1,0,1.367138336e-06,0.4999949345,3.052857655
10.465000,2,1,0,1.367138336e-06,0.5000016986,2.711196688
10.470000,0,1,0,3.367881993e-06,0.6270907583,3.795900542
10.470000,1,1,0,3.367881993e-06,0.4999948452,3.051658117
10.470000,2,1,0,3.367881993e-06,0.5000015855,2.710968462
10.475000,0,1,0,6.504258895e-06,0.6270897792,3.794278416
10.475000,1,1,0,6.504258895e-06,0.4999939097,3.050473152
10.475000,2,1,0,6.504258895e-06,0.5000011472,2.710743655
10.480000,0,1,0,8.221402651e-06,0.6270885852,3.792668194
10.480000,1,1,0,8.221402651e-06,0.4999930176,3.049302465
10.480000,2,1,0,8.221402651e-06,0.5000010243,2.710522185
10.485000,0,1,0,5.662375581e-06,0.6270860564,3.79107019
10.485000,1,1,0,5.662375581e-06,0.4999908016,3.048146184
10.485000,2,1,0,5.662375581e-06,0.500000476,2.710304187
10.490000,0,1,0,3.18628475e-06,0.6270840711,3.789484559
10.490000,1,1,0,3.18628475e-06,0.4999896986,3.047004384
10.490000,2,1,0,3.18628475e-06,0.500000925,2.710089818
10.495000,0,1,0,3.742694525e-06,0.6270830824,3.787910494
10.495000,1,1,0,3.742694525e-06,0.4999897014,3.045876287
10.495000,2,1,0,3.742694525e-06,0.5000018069,2.709878746
10.500000,0,1,0,1.060223462e-05,0.6270825604,3.786347076
10.500000,1,1,0,1.060223462e-05,0.4999899055,3.044760948
10.500000,2,1,0,1.060223462e-05,0.5000023996,2.709670514
10.505000,0,1,0,8.790150058e-06,0.6270805331,3.784794472
10.505000,1,1,0,8.790150058e-06,0.4999881918,3.043658246
10.505000,2,1,0,8.790150058e-06,0.5000018794,2.709465067
10.510000,0,1,0,4.605914836e-06,0.6270764051,3.783254214
10.510000,1,1,0,4.605914836e-06,0.4999845742,3.042569488
10.510000,2,1,0,4.605914836e-06,0.5000009735,2.709263222
10.515000,0,1,0,3.140773336e-06,0.627075594,3.781725524
10.515000,1,1,0,3.140773336e-06,0.4999854693,3.041493987
10.515000,2,1,0,3.140773336e-06,0.500002841,2.709064738
10.520000,0,1,0,4.933889667e-06,0.6270743116,3.780207559
10.520000,1,1,0,4.933889667e-06,0.4999850319,3.040430853
10.520000,2,1,0,4.933889667e-06,0.5000032161,2.708869155
10.525000,0,1,0,3.891905461e-06,0.6270746946,3.778700221
10.525000,1,1,0,3.891905461e-06,0.4999863535,3.039379943
10.525000,2,1,0,3.891905461e-06,0.5000042198,2.708676485
10.530000,0,1,0,3.731656143e-06,0.6270749594,3.777203051
10.530000,1,1,0,3.731656143e-06,0.499986982,3.038340692
10.530000,2,1,0,3.731656143e-06,0.5000043177,2.708486449
10.535000,0,1,0,4.882132445e-06,0.6270748616,3.775716429
10.535000,1,1,0,4.882132445e-06,0.4999870792,3.037313326
10.535000,2,1,0,4.882132445e-06,0.5000040613,2.70829923
10.540000,0,1,0,0.08882659112,0.6270750749,3.764505161
10.540000,1,1,0,0.08882659112,0.4999875933,3.044976982
10.540000,2,1,0,0.08882659112,0.5000040692,2.721826073
10.545000,0,1,0,0.1993840114,0.6270756265,3.752600033
10.545000,1,1,0,0.1993840114,0.4999883968,3.055167572
10.545000,2,1,0,0.1993840114,0.5000041188,2.73845037
10.550000,0,1,0,0.2239580216,0.6344627355,3.750273767
10.550000,1,1,0,0.2239580216,0.4999912649,3.05813618
10.550000,2,1,0,0.2239580216,0.5205310682,2.742361127
10.555000,0,1,0,0.2272386281,0.6442289503,3.749935342
10.555000,1,1,0,0.2272386281,0.499994976,3.059031738
10.555000,2,1,0,0.2272386281,0.5457232147,2.742948658
10.560000,0,1,0,0.2278613415,0.6543812865,3.749845823
10.560000,1,1,0,0.2278613415,0.4999963109,3.059679578
10.560000,2,1,0,0.2278613415,0.5714758009,2.743139099
10.565000,0,1,0,0.2282270959,0.6647170313,3.749749637
10.565000,1,1,0,0.2282270959,0.4999958832,3.060261046
10.565000,2,1,0,0.2282270959,0.5972345754,2.743263566
10.570000,0,1,0,0.2285947441,0.6751794986,3.749639913
10.570000,1,1,0,0.2285947441,0.4999962074,3.060822214
10.570000,2,1,0,0.2285947441,0.622967826,2.743377277
10.575000,0,1,0,0.2289732374,0.6857501904,3.749524875
10.575000,1,1,0,0.2289732374,0.4999965161,3.061375711
10.575000,2,1,0,0.2289732374,0.6486838941,2.743490299
10.580000,0,1,0,0.2293599068,0.6964233118,3.749407193
10.580000,1,1,0,0.2293599068,0.4999968047,3.061925674
10.580000,2,1,0,0.2293599068,0.6743889883,2.743605765
10.585000,0,1,0,0.2297490537,0.7071950083,3.749288853
10.585000,1,1,0,0.2297490537,0.4999951925,3.062473558
10.585000,2,1,0,0.2297490537,0.7000832483,2.743724226
10.590000,0,1,0,0.2301311431,0.7180678941,3.749172188
10.590000,1,1,0,0.2301311431,0.4999955771,3.063019407
10.590000,2,1,0,0.2301311431,0.7257723887,2.743844547
10.595000,0,1,0,0.2305071649,0.7290399394,3.749056636
10.595000,1,1,0,0.2305071649,0.4999959303,3.063563323
10.595000,2,1,0,0.2305071649,0.7514535821,2.743967009
10.600000,0,1,0,0.230876647,0.7401108075,3.74894229
10.600000,1,1,0,0.230876647,0.4999962543,3.064105392
10.605000,0,1,0,0.2312392534,0.7512802818,3.748829159
10.605000,1,1,0,0.2312392534,0.4999965514,3.064645612
10.610000,0,1,0,0.2315918199,0.7625481763,3.748717882
10.610000,1,1,0,0.2315918199,0.4999968239,3.06518374
10.615000,0,1,0,0.2319402018,0.773914309,3.748606953
10.615000,1,1,0,0.2319402018,0.4999970739,3.065720045
10.620000,0,1,0,0.2322833158,0.785376762,3.748496753
10.620000,1,1,0,0.2322833158,0.4999954639,3.066254604
10.625000,0,1,0,0.232617012,0.7969387581,3.748388154
10.625000,1,1,0,0.232617012,0.4999958037,3.06678712
10.630000,0,1,0,0.2329458997,0.8085977109,3.748279907
10.630000,1,1,0,0.2329458997,0.4999952673,3.06731775
10.635000,0,1,0,0.233264372,0.8203545818,3.748173346
10.635000,1,1,0,0.233264372,0.4999952754,3.067846217
10.635000,2,1,0,0.233264372,1.0647316,2.422866412
10.640000,0,1,0,0.2255205701,0.8322095169,3.747468855
10.640000,1,1,0,0.2255205701,0.4999961413,3.065806261
10.640000,2,1,0,0.2255205701,1.079209131,2.420792827
10.645000,0,1,0,0.2197974775,0.8441601974,3.745921889
10.645000,1,1,0,0.2197974775,0.499995607,3.063541477
10.650000,0,1,0,0.2257016186,0.8530800804,3.747287356
10.650000,1,1,0,0.2257016186,0.5000065306,3.066696091
10.655000,0,1,0,0.2334397216,0.8634901423,3.752398524
10.660000,0,1,0,0.2414735702,0.8740005721,3.758670383
10.665000,0,1,0,0.2510226036,0.8846313044,3.766062501
10.670000,0,1,0,0.2743445576,0.8953365336,3.774847023
10.675000,0,1,0,0.316436214,0.9061356109,3.78287046
10.680000,0,1,0,0.3629577481,1.219663001,2.58600631
10.680000,1,1,0,0.3629577481,0.5028324009,3.235017625
10.680000,2,1,0,0.3629577481,0.9237604888,3.84413398
10.680000,3,1,0,0.3629577481,0.9172906297,3.786384352
10.685000,0,1,0,0.4069963659,1.22362824,2.593540542
10.685000,1,1,0,0.4069963659,0.4999919575,3.242251631
10.685000,2,1,0,0.4069963659,0.9300708404,3.787882992
10.690000,0,1,0,0.4492150801,1.231732277,2.596782768
10.690000,1,1,0,0.4492150801,0.4999959967,3.249562995
10.695000,0,1,0,0.4898050525,1.241303564,2.603219515
10.695000,1,1,0,0.4898050525,0.4999958957,3.256485125
10.700000,0,1,0,0.5287973677,1.251685824,2.609282904
10.700000,1,1,0,0.5287973677,0.4999942054,3.263075965
10.705000,0,1,0,0.5662072161,1.262848116,2.614987202
10.705000,1,1,0,0.5662072161,0.4999957863,3.269359015
10.710000,0,1,0,0.592815531,1.274728741,2.620844758
10.710000,1,1,0,0.592815531,0.4999930723,3.275719563
10.715000,0,1,0,0.6158537862,1.287273474,2.625087083
10.715000,1,1,0,0.6158537862,0.4999967073,3.282934794
10.720000,0,1,0,0.6504009677,1.300752254,2.626950495
10.720000,1,1,0,0.6504009677,0.5062008448,3.290418882
10.725000,0,1,0,0.6933116773,1.305095426,2.62827981
10.730000,0,1,0,0.7408720381,1.299223178,2.628899975
10.735000,0,1,0,0.7900016154,1.281326628,2.628496374
10.740000,0,1,0,0.8384468912,1.247989887,2.626965539
10.750000,0,1,0,0.9184753973,0.513915894,3.084210981
10.755000,0,1,0,0.9051987806,0.5066846519,3.057482607
10.755000,1,1,0,0.9051987806,0.9349979078,2.654613558
10.760000,0,1,0,0.8435120168,0.506358921,2.976129949
10.760000,1,1,0,0.8435120168,0.7013921118,2.608236787
10.765000,0,1,0,0.8606928327,1.041784544,3.391762286
10.765000,1,1,0,0.8606928327,0.5152662103,2.919732124
10.765000,2,1,0,0.8606928327,0.4999957301,2.575814562
10.770000,0,1,0,0.8598742497,1.047765028,3.386211696
10.770000,1,1,0,0.8598742497,0.6884378184,2.91306818
10.770000,2,1,0,0.8598742497,1.111644138,3.263456451
10.770000,3,1,0,0.8598742497,0.4999972556,2.565600751
10.775000,0,1,0,0.8603997807,1.040767852,3.382765874
10.775000,1,1,0,0.8603997807,0.8550495337,2.910395514
10.775000,2,1,0,0.8603997807,1.037451729,3.257966329
10.775000,3,1,0,0.8603997807,0.4999969379,2.559800043
10.780000,0,1,0,0.8046585649,1.026684332,3.391367676
10.780000,1,1,0,0.8046585649,0.4999926479,2.57688885
10.785000,0,1,0,0.6964380527,0.5460811383,2.820093397
10.785000,1,1,0,0.6964380527,0.4999926137,2.600059852
10.790000,0,1,0,0.5720579518,0.4999929171,2.824779983
10.790000,1,1,0,0.5720579518,0.5296181231,2.600443444
10.795000,0,1,0,0.4302715368,0.4999906888,2.82316898
10.795000,1,1,0,0.4302715368,0.5898792331,2.590970415
10.800000,0,1,0,0.2835594992,0.4999915575,2.817718695
10.805000,0,1,0,0.1303748174,0.4999912241,2.809935111
10.810000,0,1,0,0.02602595846,0.4999906453,2.803594279
10.815000,0,1,0,2.059967306e-05,0.4999863255,2.801342584
10.820000,0,1,0,1.944926318e-05,0.4999862392,2.800624522
10.825000,0,1,0,1.863590534e-05,0.4999841669,2.79996071
10.830000,0,1,0,2.022622954e-05,0.4999879684,2.799343106
10.835000,0,1,0,1.796573326e-05,0.4999854293,2.798766102
10.840000,0,1,0,1.552370753e-05,0.4999859106,2.798225098
10.845000,0,1,0,1.46922298e-05,0.4999891728,2.797716209
10.850000,0,1,0,1.428781631e-05,0.4999895267,2.797236143
10.855000,0,1,0,1.389876688e-05,0.4999898642,2.796781994
10.860000,0,1,0,1.352418613e-05,0.4999901878,2.796351215
10.865000,0,1,0,1.316328321e-05,0.4999904982,2.795941564
10.870000,0,1,0,1.281535029e-05,0.4999907962,2.795551065
10.875000,0,1,0,1.247974246e-05,0.4999910824,2.795177975
10.880000,0,1,0,1.215586532e-05,0.4999913573,2.794820753
10.885000,0,1,0,1.184316597e-05,0.4999916217,2.794478033
10.890000,0,1,0,1.15411299e-05,0.4999918759,2.794148605
10.895000,0,1,0,1.124927619e-05,0.4999921206,2.793831394
10.900000,0,1,0,1.096715448e-05,0.499992356,2.793525444
10.905000,0,1,0,1.069434283e-05,0.4999925827,2.793229903
10.910000,0,1,0,1.043044356e-05,0.499992801,2.79294401
10.915000,0,1,0,1.164778366e-05,0.4999930114,2.792667069
10.920000,0,1,0,1.275403072e-05,0.4999932141,2.792398484
10.925000,0,1,0,1.239060526e-05,0.4999915819,2.792137729
10.930000,0,1,0,1.387998575e-05,0.4999918156,2.791884274
10.935000,0,1,0,1.523330147e-05,0.4999920417,2.79163769
10.940000,0,1,0,1.481549734e-05,0.4999900892,2.791397603
10.945000,0,1,0,1.449177596e-05,0.4999903509,2.791163624
10.950000,0,1,0,1.417749904e-05,0.4999906046,2.790935426
10.955000,0,1,0,1.906193737e-05,0.4999908499,2.790712663
10.960000,0,1,0,2.719376381e-05,0.4999910872,2.790495068
10.965000,0,1,0,2.85013091e-05,0.4999856505,2.790282486
10.970000,0,1,0,2.779485106e-05,0.4999819815,2.790074676
10.975000,0,1,0,3.143526616e-05,0.4999823983,2.789871346
10.980000,0,1,0,3.474677421e-05,0.4999828045,2.789672335
10.985000,0,1,0,3.39197001e-05,0.499978335,2.789477523
10.990000,0,1,0,3.332246756e-05,0.4999788099,2.789286694
10.995000,0,1,0,3.274009322e-05,0.4999792745,2.789099694
11.000000,0,1,0,3.217175706e-05,0.4999797255,2.788916383
11.005000,0,1,0,0.09458857528,0.4999801641,2.793128687
11.010000,0,1,0,0.2004989484,0.4999805906,2.797884525
11.015000,0,1,0,0.2155528215,0.4999858963,2.798972857
11.020000,0,1,0,0.2215608328,0.4999874349,2.799493755
11.025000,0,1,0,0.2257261106,0.4999839206,2.799795549
11.030000,0,1,0,0.229170259,0.4999856617,2.799979649
11.035000,0,1,0,0.2321273338,0.4999869601,2.800085372
11.040000,0,1,0,0.2346889627,0.4999880793,2.800131059
11.045000,0,1,0,0.23690265,0.499981483,2.800127233
11.050000,0,1,0,0.2387951879,0.4999829366,2.800080168
11.055000,0,1,0,0.2406442926,0.4999842453,2.80005938
11.060000,0,1,0,0.2413065684,0.4999853635,2.799923896
11.065000,0,1,0,0.2389579454,0.5000102973,2.799574592
11.070000,0,1,0,0.2244435418,0.5000114931,2.79941098
11.075000,0,1,0,0.2054750778,0.5000111815,2.79857774
11.080000,0,1,0,0.2053459061,0.5000098131,2.797511963
11.085000,0,1,0,0.2057320315,0.4999980753,2.797545031
11.090000,0,1,0,0.1973607303,0.4999919188,2.797616388
11.095000,0,1,0,0.19378092,0.5000093927,2.797454256
11.100000,0,1,0,0.1919935844,0.5000070838,2.797513684
11.105000,0,1,0,0.1910802074,0.5000072531,2.797712185
11.110000,0,1,0,0.1906529579,0.5000065204,2.797979955
11.115000,0,1,0,0.1905012282,0.4999925306,2.798283099
11.120000,0,1,0,0.1904597509,0.4999901438,2.798602822
11.125000,0,1,0,0.1904797199,0.4999927864,2.798930299
11.130000,0,1,0,0.1905385075,0.4999911666,2.799261875
11.135000,0,1,0,0.1906098562,0.4999917117,2.799595136
11.140000,0,1,0,0.1906895378,0.4999920153,2.799929089
11.145000,0,1,0,0.1907657936,0.4999922079,2.800262789
11.150000,0,1,0,0.1908325366,0.4999944895,2.800595585
11.155000,0,1,0,0.1909064022,0.4999943188,2.800928178
11.160000,0,1,0,0.1884320695,0.4999920165,2.799623742
11.165000,0,1,0,0.1872070637,0.4999957368,2.799254241
11.170000,0,1,0,0.1890642683,0.5007876578,2.801749622
11.190000,0,1,0,0.195627387,1.755855355,2.243268423
11.195000,0,1,0,0.2062765293,1.757011847,2.244963332
11.200000,0,1,0,0.2325112585,1.753487433,2.248145435
11.205000,0,1,0,0.2744035078,1.74451443,2.252801741
11.210000,0,1,0,0.3318517919,1.727491453,2.258767142
11.215000,0,1,0,0.404842196,1.69775395,2.265632901
11.220000,0,1,0,0.493439222,1.647965399,2.272509231
11.225000,0,1,0,0.5962761191,1.567397356,2.278106852
11.230000,0,1,0,0.6906125208,1.441574496,2.289054206
11.230000,1,1,0,0.6906125208,0.5140993696,3.286853464
11.235000,0,1,0,0.7660937624,1.257834867,2.304857871
11.235000,1,1,0,0.7660937624,0.4999976319,3.299355151
11.240000,0,1,0,0.8343854832,0.4999990806,3.310324207
11.245000,0,1,0,0.8829564901,0.4999992542,3.319009755
11.250000,0,1,0,0.8949872318,0.4999991398,3.303571734
11.255000,0,1,0,0.877188044,0.5044317844,3.240900489
11.255000,2,1,0,0.877188044,0.5858043473,2.622989957
11.260000,1,1,0,0.8935803632,0.5337303537,2.602395149
11.265000,0,1,0,0.9313566982,0.5475179641,2.6291795
11.270000,0,1,0,0.9667065925,0.5097800651,3.112124784
11.275000,0,1,0,0.9955787737,0.6401743688,2.607434765
11.275000,1,1,0,0.9955787737,0.4999956256,3.11968314
11.280000,1,1,0,1.019293166,0.720939616,2.60919305
11.280000,2,1,0,1.019293166,0.4999984969,3.124978228
11.285000,1,1,0,1.039116029,0.8000432001,2.609286218
11.285000,2,1,0,1.039116029,0.499992428,3.128439936
11.290000,1,1,0,1.014030665,0.8785372506,2.595568314
11.290000,2,1,0,1.014030665,0.4999953299,3.103647302
